order_id,date,time,Time_slots
16781,10-10-2015,22:58:33,22-23
16782,10-10-2015,22:59:13,22-23
16783,11-10-2015,11:51:39,11-12
16784,11-10-2015,12:11:50,12-13
16785,11-10-2015,12:20:13,12-13
16786,11-10-2015,12:30:56,12-13
16787,11-10-2015,13:12:52,13-14
16788,11-10-2015,13:22:24,13-14
16789,11-10-2015,13:55:27,13-14
16790,11-10-2015,13:58:14,13-14
16791,11-10-2015,14:04:44,14-15
16792,11-10-2015,14:33:02,14-15
16793,11-10-2015,14:44:32,14-15
16794,11-10-2015,15:26:40,15-16
16795,11-10-2015,15:28:30,15-16
16796,11-10-2015,15:35:26,15-16
16797,11-10-2015,15:58:32,15-16
16798,11-10-2015,16:05:22,16-17
16799,11-10-2015,16:36:26,16-17
16800,11-10-2015,16:47:56,16-17
16801,11-10-2015,16:58:44,16-17
16802,11-10-2015,17:01:11,17-18
16803,11-10-2015,17:19:27,17-18
16804,11-10-2015,17:29:27,17-18
16805,11-10-2015,17:39:52,17-18
16806,11-10-2015,17:42:45,17-18
16807,11-10-2015,17:42:51,17-18
16808,11-10-2015,17:46:04,17-18
16809,11-10-2015,17:48:16,17-18
16810,11-10-2015,17:48:25,17-18
16811,11-10-2015,18:08:42,18-19
16812,11-10-2015,18:10:05,18-19
16813,11-10-2015,18:10:35,18-19
16814,11-10-2015,18:28:24,18-19
16815,11-10-2015,18:59:08,18-19
16816,11-10-2015,19:03:27,19-20
16817,11-10-2015,19:11:36,19-20
16818,11-10-2015,19:27:25,19-20
16819,11-10-2015,19:45:53,19-20
16820,11-10-2015,20:06:33,20-21
16821,11-10-2015,20:40:11,20-21
16822,11-10-2015,20:41:47,20-21
16823,11-10-2015,21:20:59,21-22
16824,11-10-2015,21:48:42,21-22
16825,13-10-2015,11:26:16,11-12
16826,13-10-2015,11:39:41,11-12
16827,13-10-2015,11:46:35,11-12
16828,13-10-2015,11:58:19,11-12
16829,13-10-2015,12:04:23,12-13
16830,13-10-2015,12:21:46,12-13
16831,13-10-2015,12:21:50,12-13
16832,13-10-2015,12:32:39,12-13
16833,13-10-2015,12:41:15,12-13
16834,13-10-2015,12:46:34,12-13
16835,13-10-2015,12:55:18,12-13
16836,13-10-2015,12:56:39,12-13
16837,13-10-2015,13:21:15,13-14
16838,13-10-2015,13:23:42,13-14
16839,13-10-2015,13:36:39,13-14
16840,13-10-2015,13:50:58,13-14
16841,13-10-2015,14:08:41,14-15
16842,13-10-2015,14:19:48,14-15
16843,13-10-2015,14:27:32,14-15
16844,13-10-2015,14:36:27,14-15
16845,13-10-2015,14:45:59,14-15
16846,13-10-2015,15:02:21,15-16
16847,13-10-2015,15:14:38,15-16
16848,13-10-2015,15:23:51,15-16
16849,13-10-2015,15:42:52,15-16
16850,13-10-2015,15:44:21,15-16
16851,13-10-2015,15:45:38,15-16
16852,13-10-2015,16:13:21,16-17
16853,13-10-2015,16:13:52,16-17
16854,13-10-2015,16:23:13,16-17
16855,13-10-2015,16:50:12,16-17
16856,13-10-2015,17:09:02,17-18
16857,13-10-2015,17:19:52,17-18
16858,13-10-2015,17:31:58,17-18
16859,13-10-2015,17:38:30,17-18
16860,13-10-2015,17:43:30,17-18
16861,13-10-2015,17:48:24,17-18
16862,13-10-2015,18:02:40,18-19
16863,13-10-2015,18:04:40,18-19
16864,13-10-2015,18:43:14,18-19
16865,13-10-2015,18:45:55,18-19
16866,13-10-2015,18:54:34,18-19
16867,13-10-2015,19:02:32,19-20
16868,13-10-2015,19:04:36,19-20
16869,13-10-2015,19:12:38,19-20
16870,13-10-2015,19:23:38,19-20
16871,13-10-2015,19:27:07,19-20
16872,13-10-2015,19:28:06,19-20
16873,13-10-2015,19:37:18,19-20
16874,13-10-2015,19:51:36,19-20
16875,13-10-2015,20:02:18,20-21
16876,13-10-2015,20:13:13,20-21
16877,13-10-2015,20:23:21,20-21
16878,13-10-2015,20:45:41,20-21
16879,13-10-2015,20:51:19,20-21
16880,13-10-2015,21:17:48,21-22
16881,13-10-2015,22:15:05,22-23
16882,13-10-2015,22:26:00,22-23
16883,14-10-2015,11:42:59,11-12
16884,14-10-2015,12:07:21,12-13
16885,14-10-2015,12:17:37,12-13
16886,14-10-2015,12:18:05,12-13
16887,14-10-2015,12:20:21,12-13
16888,14-10-2015,12:27:39,12-13
16889,14-10-2015,12:29:08,12-13
16890,14-10-2015,12:29:20,12-13
16891,14-10-2015,12:31:02,12-13
16892,14-10-2015,12:32:40,12-13
16893,14-10-2015,12:32:50,12-13
16894,14-10-2015,12:43:05,12-13
16895,14-10-2015,12:51:40,12-13
16896,14-10-2015,12:52:09,12-13
16897,14-10-2015,12:52:15,12-13
16898,14-10-2015,13:02:26,13-14
16899,14-10-2015,13:05:05,13-14
16900,14-10-2015,13:06:37,13-14
16901,14-10-2015,13:06:46,13-14
16902,14-10-2015,13:18:45,13-14
16903,14-10-2015,13:26:22,13-14
16904,14-10-2015,13:35:58,13-14
16905,14-10-2015,14:04:51,14-15
16906,14-10-2015,14:40:58,14-15
16907,14-10-2015,14:49:50,14-15
16908,14-10-2015,14:50:26,14-15
16909,14-10-2015,15:26:39,15-16
16910,14-10-2015,15:40:25,15-16
16911,14-10-2015,16:04:40,16-17
16912,14-10-2015,16:27:10,16-17
16913,14-10-2015,16:36:17,16-17
16914,14-10-2015,16:36:44,16-17
16915,14-10-2015,16:52:24,16-17
16916,14-10-2015,17:02:50,17-18
16917,14-10-2015,17:15:53,17-18
16918,14-10-2015,17:16:39,17-18
16919,14-10-2015,17:27:11,17-18
16920,14-10-2015,17:28:58,17-18
16921,14-10-2015,18:09:07,18-19
16922,14-10-2015,18:27:01,18-19
16923,14-10-2015,18:31:35,18-19
16924,14-10-2015,18:41:35,18-19
16925,14-10-2015,18:55:38,18-19
16926,14-10-2015,18:56:42,18-19
16927,14-10-2015,19:07:49,19-20
16928,14-10-2015,19:26:57,19-20
16929,14-10-2015,19:43:53,19-20
16930,14-10-2015,20:01:04,20-21
16931,14-10-2015,20:04:44,20-21
16932,14-10-2015,20:13:52,20-21
16933,14-10-2015,20:16:59,20-21
16934,14-10-2015,20:27:42,20-21
16935,14-10-2015,20:31:48,20-21
16936,14-10-2015,20:44:59,20-21
16937,14-10-2015,20:46:40,20-21
16938,14-10-2015,20:54:28,20-21
16939,14-10-2015,21:18:29,21-22
16940,15-10-2015,11:21:43,11-12
16941,15-10-2015,11:31:19,11-12
16942,15-10-2015,11:33:48,11-12
16943,15-10-2015,11:36:39,11-12
16944,15-10-2015,11:36:44,11-12
16945,15-10-2015,11:48:39,11-12
16946,15-10-2015,11:55:45,11-12
16947,15-10-2015,12:12:57,12-13
16948,15-10-2015,12:13:48,12-13
16949,15-10-2015,12:16:48,12-13
16950,15-10-2015,12:19:00,12-13
16951,15-10-2015,12:26:09,12-13
16952,15-10-2015,12:30:21,12-13
16953,15-10-2015,12:32:21,12-13
16954,15-10-2015,12:35:29,12-13
16955,15-10-2015,12:41:03,12-13
16956,15-10-2015,12:49:47,12-13
16957,15-10-2015,12:55:24,12-13
16958,15-10-2015,12:56:58,12-13
16959,15-10-2015,13:00:35,13-14
16960,15-10-2015,13:03:31,13-14
16961,15-10-2015,13:03:37,13-14
16962,15-10-2015,13:04:46,13-14
16963,15-10-2015,13:07:05,13-14
16964,15-10-2015,13:13:33,13-14
16965,15-10-2015,13:15:02,13-14
16966,15-10-2015,13:21:02,13-14
16967,15-10-2015,13:23:29,13-14
16968,15-10-2015,13:28:45,13-14
16969,15-10-2015,13:29:07,13-14
16970,15-10-2015,13:32:29,13-14
16971,15-10-2015,13:33:35,13-14
16972,15-10-2015,13:38:15,13-14
16973,15-10-2015,13:39:34,13-14
16974,15-10-2015,13:39:49,13-14
16975,15-10-2015,13:49:26,13-14
16976,15-10-2015,13:56:41,13-14
16977,15-10-2015,13:59:51,13-14
16978,15-10-2015,14:00:20,14-15
16979,15-10-2015,14:16:50,14-15
16980,15-10-2015,14:26:35,14-15
16981,15-10-2015,14:51:27,14-15
16982,15-10-2015,15:01:09,15-16
16983,15-10-2015,15:11:03,15-16
16984,15-10-2015,15:17:08,15-16
16985,15-10-2015,15:17:31,15-16
16986,15-10-2015,15:48:48,15-16
16987,15-10-2015,16:01:19,16-17
16988,15-10-2015,16:17:52,16-17
16989,15-10-2015,16:35:04,16-17
16990,15-10-2015,16:36:12,16-17
16991,15-10-2015,16:45:33,16-17
16992,15-10-2015,16:59:25,16-17
16993,15-10-2015,16:59:42,16-17
16994,15-10-2015,17:14:24,17-18
16995,15-10-2015,17:16:06,17-18
16996,15-10-2015,17:16:12,17-18
16997,15-10-2015,17:21:06,17-18
16998,15-10-2015,17:21:45,17-18
16999,15-10-2015,17:21:51,17-18
17000,15-10-2015,17:21:52,17-18
17001,15-10-2015,17:24:50,17-18
17002,15-10-2015,17:31:52,17-18
17003,15-10-2015,17:41:30,17-18
17004,15-10-2015,17:41:54,17-18
17005,15-10-2015,17:45:43,17-18
17006,15-10-2015,17:48:43,17-18
17007,15-10-2015,17:50:12,17-18
17008,15-10-2015,17:52:33,17-18
17009,15-10-2015,17:53:46,17-18
17010,15-10-2015,17:56:32,17-18
17011,15-10-2015,17:59:15,17-18
17012,15-10-2015,18:10:08,18-19
17013,15-10-2015,18:11:25,18-19
17014,15-10-2015,18:17:51,18-19
17015,15-10-2015,18:21:02,18-19
17016,15-10-2015,18:21:52,18-19
17017,15-10-2015,18:23:01,18-19
17018,15-10-2015,18:23:50,18-19
17019,15-10-2015,18:44:04,18-19
17020,15-10-2015,18:47:59,18-19
17021,15-10-2015,19:01:32,19-20
17022,15-10-2015,19:05:02,19-20
17023,15-10-2015,19:13:04,19-20
17024,15-10-2015,19:13:08,19-20
17025,15-10-2015,19:18:24,19-20
17026,15-10-2015,19:40:30,19-20
17027,15-10-2015,19:46:33,19-20
17028,15-10-2015,19:49:48,19-20
17029,15-10-2015,20:12:04,20-21
17030,15-10-2015,20:12:11,20-21
17031,15-10-2015,20:15:31,20-21
17032,15-10-2015,20:17:07,20-21
17033,15-10-2015,20:20:18,20-21
17034,15-10-2015,20:27:29,20-21
17035,15-10-2015,20:32:31,20-21
17036,15-10-2015,20:38:38,20-21
17037,15-10-2015,20:40:17,20-21
17038,15-10-2015,21:16:15,21-22
17039,15-10-2015,21:18:57,21-22
17040,15-10-2015,21:30:14,21-22
17041,15-10-2015,21:34:11,21-22
17042,15-10-2015,21:59:31,21-22
17043,15-10-2015,22:00:22,22-23
17044,15-10-2015,22:15:11,22-23
17045,15-10-2015,22:29:41,22-23
17046,15-10-2015,22:30:54,22-23
17047,16-10-2015,11:45:08,11-12
17048,16-10-2015,11:47:04,11-12
17049,16-10-2015,11:49:41,11-12
17050,16-10-2015,11:54:50,11-12
17051,16-10-2015,12:05:50,12-13
17052,16-10-2015,12:07:20,12-13
17053,16-10-2015,12:08:36,12-13
17054,16-10-2015,12:23:13,12-13
17055,16-10-2015,12:31:27,12-13
17056,16-10-2015,12:33:35,12-13
17057,16-10-2015,12:55:44,12-13
17058,16-10-2015,13:02:11,13-14
17059,16-10-2015,13:10:36,13-14
17060,16-10-2015,13:18:38,13-14
17061,16-10-2015,13:19:55,13-14
17062,16-10-2015,13:32:02,13-14
17063,16-10-2015,13:32:39,13-14
17064,16-10-2015,13:37:28,13-14
17065,16-10-2015,14:06:57,14-15
17066,16-10-2015,14:18:32,14-15
17067,16-10-2015,14:34:46,14-15
17068,16-10-2015,14:40:23,14-15
17069,16-10-2015,14:54:31,14-15
17070,16-10-2015,15:08:54,15-16
17071,16-10-2015,15:50:14,15-16
17072,16-10-2015,16:01:58,16-17
17073,16-10-2015,16:16:37,16-17
17074,16-10-2015,16:21:04,16-17
17075,16-10-2015,16:28:18,16-17
17076,16-10-2015,16:39:56,16-17
17077,16-10-2015,16:41:07,16-17
17078,16-10-2015,17:15:07,17-18
17079,16-10-2015,17:19:18,17-18
17080,16-10-2015,17:26:31,17-18
17081,16-10-2015,17:31:32,17-18
17082,16-10-2015,17:39:12,17-18
17083,16-10-2015,17:40:46,17-18
17084,16-10-2015,17:49:26,17-18
17085,16-10-2015,18:00:23,18-19
17086,16-10-2015,18:03:05,18-19
17087,16-10-2015,18:05:58,18-19
17088,16-10-2015,18:27:26,18-19
17089,16-10-2015,18:30:07,18-19
17090,16-10-2015,18:39:23,18-19
17091,16-10-2015,18:40:13,18-19
17092,16-10-2015,18:49:01,18-19
17093,16-10-2015,18:51:37,18-19
17094,16-10-2015,18:55:14,18-19
17095,16-10-2015,19:04:50,19-20
17096,16-10-2015,19:10:16,19-20
17097,16-10-2015,19:30:45,19-20
17098,16-10-2015,19:39:04,19-20
17099,16-10-2015,19:49:44,19-20
17100,16-10-2015,20:19:22,20-21
17101,16-10-2015,20:43:02,20-21
17102,16-10-2015,20:43:17,20-21
17103,16-10-2015,20:51:58,20-21
17104,16-10-2015,21:03:23,21-22
17105,16-10-2015,21:15:58,21-22
17106,16-10-2015,21:18:32,21-22
17107,16-10-2015,21:19:55,21-22
17108,16-10-2015,21:29:05,21-22
17109,16-10-2015,21:37:35,21-22
17110,16-10-2015,22:39:16,22-23
17111,17-10-2015,12:09:20,12-13
17112,17-10-2015,12:56:31,12-13
17113,17-10-2015,12:58:18,12-13
17114,17-10-2015,13:03:25,13-14
17115,17-10-2015,13:07:44,13-14
17116,17-10-2015,13:09:11,13-14
17117,17-10-2015,13:14:43,13-14
17118,17-10-2015,13:40:26,13-14
17119,17-10-2015,13:55:20,13-14
17120,17-10-2015,15:09:31,15-16
17121,17-10-2015,15:17:57,15-16
17122,17-10-2015,15:23:00,15-16
17123,17-10-2015,15:49:15,15-16
17124,17-10-2015,15:54:47,15-16
17125,17-10-2015,16:04:27,16-17
17126,17-10-2015,16:07:35,16-17
17127,17-10-2015,16:10:38,16-17
17128,17-10-2015,16:19:17,16-17
17129,17-10-2015,16:25:32,16-17
17130,17-10-2015,17:03:09,17-18
17131,17-10-2015,17:03:37,17-18
17132,17-10-2015,17:03:47,17-18
17133,17-10-2015,17:11:59,17-18
17134,17-10-2015,17:14:51,17-18
17135,17-10-2015,17:52:35,17-18
17136,17-10-2015,18:17:07,18-19
17137,17-10-2015,18:23:31,18-19
17138,17-10-2015,18:25:13,18-19
17139,17-10-2015,18:28:45,18-19
17140,17-10-2015,18:31:33,18-19
17141,17-10-2015,18:34:16,18-19
17142,17-10-2015,18:43:53,18-19
17143,17-10-2015,19:09:54,19-20
17144,17-10-2015,19:22:39,19-20
17145,17-10-2015,19:41:58,19-20
17146,17-10-2015,19:44:20,19-20
17147,17-10-2015,19:46:28,19-20
17148,17-10-2015,19:47:40,19-20
17149,17-10-2015,19:50:09,19-20
17150,17-10-2015,19:52:57,19-20
17151,17-10-2015,20:09:31,20-21
17152,17-10-2015,20:12:15,20-21
17153,17-10-2015,20:19:45,20-21
17154,17-10-2015,20:20:35,20-21
17155,17-10-2015,20:57:48,20-21
17156,17-10-2015,21:27:29,21-22
17157,17-10-2015,21:54:57,21-22
17158,17-10-2015,22:01:37,22-23
17159,17-10-2015,22:06:26,22-23
17160,17-10-2015,22:09:19,22-23
17161,17-10-2015,22:10:45,22-23
17162,17-10-2015,22:12:44,22-23
17163,17-10-2015,22:14:01,22-23
17164,17-10-2015,22:36:11,22-23
17165,17-10-2015,22:50:09,22-23
17166,18-10-2015,11:59:17,11-12
17167,18-10-2015,12:04:13,12-13
17168,18-10-2015,12:08:31,12-13
17169,18-10-2015,12:54:26,12-13
17170,18-10-2015,12:59:32,12-13
17171,18-10-2015,13:05:09,13-14
17172,18-10-2015,13:23:24,13-14
17173,18-10-2015,13:34:46,13-14
17174,18-10-2015,13:39:34,13-14
17175,18-10-2015,13:48:41,13-14
17176,18-10-2015,14:00:56,14-15
17177,18-10-2015,14:11:30,14-15
17178,18-10-2015,14:17:51,14-15
17179,18-10-2015,15:11:21,15-16
17180,18-10-2015,15:20:51,15-16
17181,18-10-2015,15:42:34,15-16
17182,18-10-2015,15:55:19,15-16
17183,18-10-2015,15:57:38,15-16
17184,18-10-2015,16:21:59,16-17
17185,18-10-2015,16:54:21,16-17
17186,18-10-2015,17:05:39,17-18
17187,18-10-2015,17:09:20,17-18
17188,18-10-2015,17:37:55,17-18
17189,18-10-2015,17:52:01,17-18
17190,18-10-2015,18:03:07,18-19
17191,18-10-2015,18:06:13,18-19
17192,18-10-2015,18:13:25,18-19
17193,18-10-2015,18:19:54,18-19
17194,18-10-2015,18:20:08,18-19
17195,18-10-2015,18:23:36,18-19
17196,18-10-2015,18:27:45,18-19
17197,18-10-2015,18:32:51,18-19
17198,18-10-2015,18:34:52,18-19
17199,18-10-2015,18:38:34,18-19
17200,18-10-2015,19:16:58,19-20
17201,18-10-2015,19:31:12,19-20
17202,18-10-2015,19:47:42,19-20
17203,18-10-2015,19:49:10,19-20
17204,18-10-2015,19:52:08,19-20
17205,18-10-2015,19:59:15,19-20
17206,18-10-2015,20:00:47,20-21
17207,18-10-2015,20:05:12,20-21
17208,18-10-2015,20:14:20,20-21
17209,18-10-2015,20:36:28,20-21
17210,18-10-2015,20:47:19,20-21
17211,20-10-2015,11:24:16,11-12
17212,20-10-2015,11:41:17,11-12
17213,20-10-2015,11:55:42,11-12
17214,20-10-2015,11:56:50,11-12
17215,20-10-2015,11:58:29,11-12
17216,20-10-2015,11:59:52,11-12
17217,20-10-2015,12:16:11,12-13
17218,20-10-2015,12:20:44,12-13
17219,20-10-2015,12:22:31,12-13
17220,20-10-2015,12:24:15,12-13
17221,20-10-2015,12:35:28,12-13
17222,20-10-2015,12:36:21,12-13
17223,20-10-2015,12:36:39,12-13
17224,20-10-2015,12:37:34,12-13
17225,20-10-2015,12:49:03,12-13
17226,20-10-2015,12:53:18,12-13
17227,20-10-2015,12:57:07,12-13
17228,20-10-2015,13:03:30,13-14
17229,20-10-2015,13:04:21,13-14
17230,20-10-2015,13:10:29,13-14
17231,20-10-2015,13:15:14,13-14
17232,20-10-2015,13:15:40,13-14
17233,20-10-2015,13:32:04,13-14
17234,20-10-2015,13:41:31,13-14
17235,20-10-2015,13:44:21,13-14
17236,20-10-2015,13:49:06,13-14
17237,20-10-2015,13:54:49,13-14
17238,20-10-2015,15:03:55,15-16
17239,20-10-2015,15:10:55,15-16
17240,20-10-2015,15:27:52,15-16
17241,20-10-2015,15:37:01,15-16
17242,20-10-2015,16:02:25,16-17
17243,20-10-2015,16:08:04,16-17
17244,20-10-2015,16:49:57,16-17
17245,20-10-2015,17:08:42,17-18
17246,20-10-2015,17:09:42,17-18
17247,20-10-2015,17:30:01,17-18
17248,20-10-2015,17:34:41,17-18
17249,20-10-2015,17:36:50,17-18
17250,20-10-2015,17:39:11,17-18
17251,20-10-2015,17:42:03,17-18
17252,20-10-2015,17:58:59,17-18
17253,20-10-2015,18:14:37,18-19
17254,20-10-2015,18:26:47,18-19
17255,20-10-2015,18:28:58,18-19
17256,20-10-2015,18:40:58,18-19
17257,20-10-2015,18:46:51,18-19
17258,20-10-2015,18:53:44,18-19
17259,20-10-2015,19:04:48,19-20
17260,20-10-2015,19:20:23,19-20
17261,20-10-2015,19:23:26,19-20
17262,20-10-2015,19:41:36,19-20
17263,20-10-2015,19:48:30,19-20
17264,20-10-2015,20:11:11,20-21
17265,20-10-2015,20:24:37,20-21
17266,20-10-2015,20:42:49,20-21
17267,20-10-2015,20:48:39,20-21
17268,20-10-2015,20:59:52,20-21
17269,20-10-2015,21:03:35,21-22
17270,20-10-2015,21:25:48,21-22
17271,20-10-2015,21:38:55,21-22
17272,20-10-2015,22:25:01,22-23
17273,20-10-2015,22:32:49,22-23
17274,21-10-2015,11:16:30,11-12
17275,21-10-2015,11:21:11,11-12
17276,21-10-2015,11:21:48,11-12
17277,21-10-2015,11:25:58,11-12
17278,21-10-2015,11:37:19,11-12
17279,21-10-2015,11:38:41,11-12
17280,21-10-2015,11:38:59,11-12
17281,21-10-2015,12:16:09,12-13
17282,21-10-2015,12:22:39,12-13
17283,21-10-2015,12:26:36,12-13
17284,21-10-2015,12:31:38,12-13
17285,21-10-2015,12:41:50,12-13
17286,21-10-2015,12:44:37,12-13
17287,21-10-2015,12:57:22,12-13
17288,21-10-2015,13:01:56,13-14
17289,21-10-2015,13:14:57,13-14
17290,21-10-2015,13:32:00,13-14
17291,21-10-2015,13:32:54,13-14
17292,21-10-2015,13:33:13,13-14
17293,21-10-2015,13:38:56,13-14
17294,21-10-2015,13:48:08,13-14
17295,21-10-2015,13:49:59,13-14
17296,21-10-2015,13:58:34,13-14
17297,21-10-2015,13:58:41,13-14
17298,21-10-2015,14:06:53,14-15
17299,21-10-2015,15:02:54,15-16
17300,21-10-2015,15:36:35,15-16
17301,21-10-2015,16:08:04,16-17
17302,21-10-2015,16:55:46,16-17
17303,21-10-2015,16:55:59,16-17
17304,21-10-2015,16:56:38,16-17
17305,21-10-2015,16:58:23,16-17
17306,21-10-2015,17:10:46,17-18
17307,21-10-2015,17:13:23,17-18
17308,21-10-2015,17:14:19,17-18
17309,21-10-2015,17:55:57,17-18
17310,21-10-2015,17:59:40,17-18
17311,21-10-2015,18:19:17,18-19
17312,21-10-2015,18:31:16,18-19
17313,21-10-2015,18:42:05,18-19
17314,21-10-2015,18:51:17,18-19
17315,21-10-2015,18:56:11,18-19
17316,21-10-2015,19:00:13,19-20
17317,21-10-2015,19:28:24,19-20
17318,21-10-2015,19:29:49,19-20
17319,21-10-2015,19:31:51,19-20
17320,21-10-2015,19:57:15,19-20
17321,21-10-2015,20:03:33,20-21
17322,21-10-2015,20:27:34,20-21
17323,21-10-2015,20:55:12,20-21
17324,21-10-2015,21:20:21,21-22
17325,21-10-2015,21:59:29,21-22
17326,21-10-2015,22:06:44,22-23
17327,21-10-2015,22:08:59,22-23
17328,21-10-2015,22:14:24,22-23
17329,21-10-2015,22:21:23,22-23
17330,22-10-2015,11:32:06,11-12
17331,22-10-2015,11:39:58,11-12
17332,22-10-2015,11:51:48,11-12
17333,22-10-2015,11:53:12,11-12
17334,22-10-2015,11:58:38,11-12
17335,22-10-2015,12:14:31,12-13
17336,22-10-2015,12:24:21,12-13
17337,22-10-2015,12:28:57,12-13
17338,22-10-2015,12:29:40,12-13
17339,22-10-2015,12:55:33,12-13
17340,22-10-2015,13:04:32,13-14
17341,22-10-2015,13:11:26,13-14
17342,22-10-2015,13:13:58,13-14
17343,22-10-2015,13:14:44,13-14
17344,22-10-2015,13:20:05,13-14
17345,22-10-2015,13:21:08,13-14
17346,22-10-2015,13:21:29,13-14
17347,22-10-2015,13:37:28,13-14
17348,22-10-2015,14:06:17,14-15
17349,22-10-2015,14:22:41,14-15
17350,22-10-2015,14:39:15,14-15
17351,22-10-2015,14:40:52,14-15
17352,22-10-2015,15:03:06,15-16
17353,22-10-2015,15:03:59,15-16
17354,22-10-2015,15:34:57,15-16
17355,22-10-2015,15:43:23,15-16
17356,22-10-2015,16:04:53,16-17
17357,22-10-2015,16:05:17,16-17
17358,22-10-2015,16:10:03,16-17
17359,22-10-2015,16:13:22,16-17
17360,22-10-2015,16:40:00,16-17
17361,22-10-2015,16:52:28,16-17
17362,22-10-2015,17:20:02,17-18
17363,22-10-2015,17:20:13,17-18
17364,22-10-2015,17:25:57,17-18
17365,22-10-2015,17:29:42,17-18
17366,22-10-2015,17:49:42,17-18
17367,22-10-2015,18:01:48,18-19
17368,22-10-2015,18:20:49,18-19
17369,22-10-2015,18:27:43,18-19
17370,22-10-2015,18:31:11,18-19
17371,22-10-2015,18:50:01,18-19
17372,22-10-2015,18:57:19,18-19
17373,22-10-2015,19:03:45,19-20
17374,22-10-2015,19:10:58,19-20
17375,22-10-2015,19:31:27,19-20
17376,22-10-2015,19:50:24,19-20
17377,22-10-2015,20:10:21,20-21
17378,22-10-2015,20:13:04,20-21
17379,22-10-2015,20:20:49,20-21
17380,22-10-2015,20:54:11,20-21
17381,22-10-2015,20:55:04,20-21
17382,22-10-2015,21:00:45,21-22
17383,22-10-2015,21:33:51,21-22
17384,22-10-2015,21:36:21,21-22
17385,22-10-2015,22:00:44,22-23
17386,22-10-2015,22:06:14,22-23
17387,23-10-2015,11:56:20,11-12
17388,23-10-2015,12:16:55,12-13
17389,23-10-2015,12:33:28,12-13
17390,23-10-2015,12:34:44,12-13
17391,23-10-2015,12:37:28,12-13
17392,23-10-2015,12:37:35,12-13
17393,23-10-2015,12:52:36,12-13
17394,23-10-2015,12:53:54,12-13
17395,23-10-2015,12:56:05,12-13
17396,23-10-2015,13:03:06,13-14
17397,23-10-2015,13:03:38,13-14
17398,23-10-2015,13:04:06,13-14
17399,23-10-2015,13:06:53,13-14
17400,23-10-2015,13:12:08,13-14
17401,23-10-2015,13:13:52,13-14
17402,23-10-2015,13:19:41,13-14
17403,23-10-2015,13:24:52,13-14
17404,23-10-2015,13:34:07,13-14
17405,23-10-2015,13:47:46,13-14
17406,23-10-2015,13:52:32,13-14
17407,23-10-2015,13:52:36,13-14
17408,23-10-2015,14:07:26,14-15
17409,23-10-2015,14:18:03,14-15
17410,23-10-2015,14:19:40,14-15
17411,23-10-2015,15:00:58,15-16
17412,23-10-2015,15:04:07,15-16
17413,23-10-2015,15:26:12,15-16
17414,23-10-2015,15:53:06,15-16
17415,23-10-2015,15:58:39,15-16
17416,23-10-2015,16:05:02,16-17
17417,23-10-2015,16:12:53,16-17
17418,23-10-2015,16:18:00,16-17
17419,23-10-2015,16:32:57,16-17
17420,23-10-2015,16:39:18,16-17
17421,23-10-2015,16:48:44,16-17
17422,23-10-2015,16:59:18,16-17
17423,23-10-2015,17:03:37,17-18
17424,23-10-2015,17:05:25,17-18
17425,23-10-2015,17:31:26,17-18
17426,23-10-2015,17:46:26,17-18
17427,23-10-2015,17:57:27,17-18
17428,23-10-2015,18:23:57,18-19
17429,23-10-2015,18:25:38,18-19
17430,23-10-2015,18:36:42,18-19
17431,23-10-2015,18:39:27,18-19
17432,23-10-2015,18:47:54,18-19
17433,23-10-2015,18:53:32,18-19
17434,23-10-2015,18:53:33,18-19
17435,23-10-2015,18:56:20,18-19
17436,23-10-2015,18:56:33,18-19
17437,23-10-2015,18:57:47,18-19
17438,23-10-2015,19:11:59,19-20
17439,23-10-2015,19:12:55,19-20
17440,23-10-2015,19:13:37,19-20
17441,23-10-2015,19:32:06,19-20
17442,23-10-2015,19:35:00,19-20
17443,23-10-2015,19:35:52,19-20
17444,23-10-2015,19:49:36,19-20
17445,23-10-2015,19:49:54,19-20
17446,23-10-2015,19:58:22,19-20
17447,23-10-2015,20:10:54,20-21
17448,23-10-2015,20:24:34,20-21
17449,23-10-2015,20:49:48,20-21
17450,23-10-2015,21:17:27,21-22
17451,23-10-2015,21:24:01,21-22
17452,23-10-2015,21:25:42,21-22
17453,23-10-2015,21:30:41,21-22
17454,23-10-2015,21:30:55,21-22
17455,23-10-2015,21:54:05,21-22
17456,23-10-2015,22:17:10,22-23
17457,23-10-2015,22:25:00,22-23
17458,23-10-2015,23:04:04,23-24
17459,24-10-2015,12:13:18,12-13
17460,24-10-2015,12:18:28,12-13
17461,24-10-2015,12:30:52,12-13
17462,24-10-2015,12:43:16,12-13
17463,24-10-2015,12:47:27,12-13
17464,24-10-2015,13:00:20,13-14
17465,24-10-2015,13:19:45,13-14
17466,24-10-2015,13:35:35,13-14
17467,24-10-2015,13:38:55,13-14
17468,24-10-2015,13:47:50,13-14
17469,24-10-2015,13:53:48,13-14
17470,24-10-2015,13:56:45,13-14
17471,24-10-2015,14:20:47,14-15
17472,24-10-2015,14:42:07,14-15
17473,24-10-2015,14:42:17,14-15
17474,24-10-2015,14:51:21,14-15
17475,24-10-2015,15:00:18,15-16
17476,24-10-2015,15:01:21,15-16
17477,24-10-2015,16:00:57,16-17
17478,24-10-2015,16:26:20,16-17
17479,24-10-2015,16:56:20,16-17
